For Class,Method,Ascendants,Ascendant IDs,Descendants,Descendants IDs,Instance ID
,(implements for Time Approval Parameter Container) Time Application (All)@uses Status(SS)*O,,,"Time Tracking Set Up Option@get Time Tracking History Status - Approved, Submitted, Not Submitted(GSI)*S[rsmb]

Time Tracking Set Up Option@get Time Tracking Set Up Option - Denied, Sent Back(GSI)*S[rsmb]

Time Tracking Set Up Option@get Time Tracking Set Up Option - TETO, TOTO(GSI)*S(public)[rsmb]","87$563635,87$563637,87$563641",19$126203
,(implements for Time Approval Parameter Container) Time Application (All)@retrieve Time Application Type template(SS)*O,,,Common Instance Set@get Empty Set(GSS)*S(public)[rsmb],87$118,19$126204
,(implements for Incomplete Worker Time Block (Derived)) Worker Coordinated Time Block@ Worker Coordinated Time Tag(SS)*O,,,Incomplete Worker Time Block (Derived)@get Incomplete Worker Time Block (Derived).has Time Tag(GR),207$58765,19$126366
,(implements for Overtime Request Block) Calendar Container Entry Instance@ Worker for Calendar Container Entry Instance(SS)*O,,,Overtime Request Block@get Overtime Request Block.for Worker(GR),207$61452,19$130201
,(implements for Overtime Request Event) Contextually Secured@get Secured by Role Enabled(SS)*O,,,Event@get Role Enableds securing Event Target(GRS)*P(public)[rsmb]+DT,87$508982,19$133191
,(implements for Worker Time Period (Derived)) Time Calculation Context@ Work Schedule Calendar for Time Calculation Context(SS)*O,,,Worker Time Period (Derived)@get Worker Time Period (Derived).uses Work Schedule Calendar(GR),207$67230,19$137851
,(implements for Worker Time) Taggable@ Worktag Type Configuration Set Enabled for Related Worktags Validations on Widgets(SS)*O,,,Taggable Type@get Time Tracking Taggable Type(GSI)*S[rsmb],87$435587,19$138621
,(implements for Worker Time) Taggable@get Accounting Worktags(SS)*O,,,,,19$139663
,(implements for Overtime Request Block) Taggable@get Accounting Worktags(SS)*O,,,,,19$142183
,(implements for Worker Time Block) Payroll Time Input Source@get Earning (All)(SS)*O,,,Payroll Time Input Source@get Earning (Overtime) for Result Line paying Payroll Time Input Source(GRS)*P[rsmb],87$666346,19$144067
,(implements for Worker Time Block) Payroll Time Input Source@get Valid Retro Result Line for Payroll Time Input Source(SS)*O,,,"Payroll Retro Result Line@get Payroll Retro Run Detail for Retro Result Line(GRS)(public)[rsmb]

Payroll Time Input Source@get Result Line adjusts FLSA Premium Result Line parm(GRS)*P*S(public)[rsmb]+PA

Worker Time Block@get Worker Time Block consumed by Payroll Retro Result Line(SS)(public)[rsmb]","87$417921,87$174838,87$699579",19$144072
,(implements for Worker Time Block) Payroll Time Input Source@get Payroll Result Line for Payroll Time Input Source(SS)*O,,,"Payroll Result Line@get Payroll Result Line.for Payroll Result(GR)(public)

Worker Time Block@get Worker Time Block consumed by Payroll Result Line(SS)(public)[rsmb]","87$417922,207$3303",19$144079
,(implements for Time Review Event) Time Off Event@ is Time Event In Date Range(EBE)*O,,,Common Date@is TRE Date Range entirely within Approval Week Range(EC)*P*S(public)[ramb]+PA,86$365980,24$27102
,(implements for Time Off Request Event{+1}) Time Off Event@ is Time Event Approvable(EBE)*O,,,Common Date@is Time Off Event Date Range entirely within Approval Week Range(EC)*P*S(public)[ramb]+PA,86$365982,24$27806
,(implements for Time Review Event) Time Off Event@ is Time Event Approvable(EBE)*O,,,"Common Date@is TRE Date Range entirely within Approval Week Range(EC)*P*S(public)[ramb]+PA

Time Review Event@is Time Review Event is In Progress and Submitted(EC)*P*S[ramb]+PA","86$122760,86$365980",24$27807
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@is Valid Block Update(EBE)*O,,,"Derived Time Block Change Set@get Shift Date Week Number of Update Block(GRA)*O[ramb]

Derived Time Block Change Set@get Time Block Shift Date of Update Block(GRA)*O[ramb]

Derived Time Block Change Set@get Week Number of Update Block(GRA)*O[ramb]

Time Calculation (Mixed)@get Creates Net New Block for Time Calculation parm(GRA)*P*S[ramb]","86$365584,86$391858,86$391859,86$383606",24$28233
,(implements for User Overtime Request Block) Overtime Request Block@is Calculated Overtime Request Block(EBE)*O,,,Overtime Request Block@is In/Out Block(EBE)[ramb],86$498342,24$33157
,(implements for Calculated Overtime Request Block) Overtime Request Block@is Calculated Overtime Request Block(EBE)*O,,,Overtime Request Block@is In/Out Block(EBE)[ramb],86$498342,24$33158
,(implements for User Overtime Request Block) Calendar Container Entry Instance@get Needs Attention(EBE)*O,,,"Overtime Request Block@get Overtime Request Block.has status Time Tracking Set Up Option(GR)

Time Tracking Set Up Option@get Sent Back instance(GSI)*S(public)[rsmb]","207$62002,87$348955",24$33331
,(implements for Time Review Event) Event@get Workflow Definition Contexts for Workflow Definition Selection(GRS)*O,,,"Position Element@get Effective Supervisory Organization(GSS)(public)[rsmb]

Time Review Event@get Time Review Event.for Position(GR)","87$69383,207$23310",26$44621
,(implements for Worker Time Block) Worker Time@ Icon Class For Mobile Time Clock Event(GRS)*O,,,"Time Clock Event@get Icon Class For Mobile Time Clock Event(SS)[rsmb]

Worker Time Block@get In Time Clock Event(SS)[rsmb]","87$210178,87$211177",26$45549
,(implements for Billable Time Block) Billable Transaction@get Project Phase Referenced by Project Plan Phase on Time Card Line(GRS)*O,,,"Project API@get Project Plan Phase from Worker Time Block Project Plan Task(SS)*P*S(public)[rsmb]+PA

Project Plan Phase@get Project Plan Phase.refer to Project Phase(GR)(public)","87$312370,207$10054",26$66653
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Time Calculation that created Change Set(GRS)*O,,,"Derived Calculation Time Block@get Creating Time Calculation for Derived Time Block(SSC)*P[rsmb]

Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)","87$520912,207$49336",26$94587
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Hybrid Block Value(GRS)*O,,,"Derived Calculation Time Block@get Hybrid Block Value based on Splitting of Block(SSC)*P[rsmb]

Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)","207$49336,87$440505",26$94588
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Originating Block Value(GRS)*O,,,"Derived Calculation Time Block@get Worker Time Block for Updates Relationship based on Split(SSC)*P[rsmb]

Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)","207$49336,87$440506",26$94589
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Derived Calculation Time Block to Update(GRS)*O,,,"Derived Calculation Time Block@get Derived Calculation Time Block to Update(SSC)*P[rsmb]

Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)","207$49336,87$446955",26$94590
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Time Calculation Tags(GRS)*O,,,"Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)

Worker Time Block@get Time Calculation Tags for Worker Time Block With Time Tags to Add and Remove(GRS)*P*S[rsmb]+PA","87$440502,207$49336",26$94591
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@has Time Calculation(GRS)*O,,,"Derived Calculation Time Block@get Time Calculation (Audited) for Update on Derived Calculation Block(SSC)*P[rsmb]+PA

Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)","87$506465,207$49336",26$94592
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Employment if not Allowed for Update(GRS)*O,,,"Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)

Worker Time@get Employment for Worker Time Walking Relationship(IOP)[rsmb]","87$442417,207$49336",26$94593
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Worker if not Allowed for Update(GRS)*O,,,"Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)

Worker Time@get Worker for Worker Time Walking Relationship(IOP)[rsmb]","207$49336,87$442415",26$94594
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Worker Time Source if not Allowed for Update(GRS)*O,,,"Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)

Worker Time@get Worker Time Source for Worker Time Walking Relationship(IOP)[rsmb]","87$442416,207$49336",26$94595
,(implements for Derived Time Block Change Set) Abstract Derived Time Block Change Set@get Currency if not Allowed for Update(GRS)*O,,,"Derived Time Block Change Set@get Derived Time Block Change Set.updates Derived Calculation Time Block(GR)

Time Tracking Taggable@get Time Tracking Taggable.reported Currency(GR)","207$49336,207$23405",26$94596
,(implements for User Overtime Request Block) Contextually Secured@get Owned by Persons(GRS)*O,,,"Contextually Secured@get Owned by Persons(GSS)(public)[rsmb]

Overtime Request Block@get Overtime Request Block.for Worker(GR)","87$6130,207$61452",26$106914
,(implements for User Overtime Request Block) Contextually Secured@get Secured by Role Enabled(GRS)*O,,,"Contextually Secured@get Secured By Role Enabled(SSC)*P(public)*YP*(final)[rsmb]

User Overtime Request Block@get Primary Position for Worker(GRS)[rsmb]","87$602994,87$6086",26$106916
,(implements for Worker Time Block) Instance@get Display ID(BA)*O,,,"Common Text@get Formatted Date (Day)(GAS)*P*S(public)[ramb]+PA

Numeric Attribute@get Formatted Reported or Calculated Quantity(GAS)*P*S(public)[ramb]+PA

Worker Coordinated Time Block@get Unit for Worker Time Coordinated block(GSS)[rsmb]","87$158256,86$154674,86$103310",30$8798
,(implements for Derived_WTB) Instance@get Display ID(BA)*O,,,"Billable Time Block@get Time Block Reported Quantity(GA)

Worker Time@get Time Block Date(GA)

Worker Time@get Worker Time.for Worker(GR)

Worker Time Block@get Time Block Calculated Quantity(GA)","12$8896,207$16866,12$9402,12$8895",30$9128
,(implements for Time Review Event) Instance@get Display ID(BA)*O,,,"Common Text@get Formatted End Date(GAS)*P*S(public)[ramb]+PA

Common Text@get Formatted Start Date(GAS)*P*S(public)[ramb]+PA

Time Review Event@get For text(BA)[ramb]+???

Time Review Event@get Time Review Event.for Project(GR)

Worker Event@get Worker Event.applies to Worker(GR)(public)*O","207$31346,86$110611,86$110613,207$645,86$209271",30$9278
,(implements for Worker Time Block Group) Instance@get Display ID(BA)*O,,,"Worker Time Block Group@get End Date(GA)

Worker Time Block Group@get Start Date(GA)","12$11923,12$11932",30$11442
,(implements for Time Review Event) Event@get Alternate Display ID for Advance Business Process(BA)*O,,,,,30$15330
,(implements for Time Review Event) Event@get Alternate Display ID for Sorting Instances in Advance Business Process(BA)*O,,,"Common Text@get Formatted End Date(GAS)*P*S(public)[ramb]+PA

Common Text@get Formatted Start Date(GAS)*P*S(public)[ramb]+PA

Time Review Event@get For text(BA)[ramb]+???

Time Review Event@get Time Review Event.for Project(GR)

Worker Event@get Worker Event.applies to Worker(GR)(public)*O","207$31346,86$110611,86$110613,207$645,86$209271",30$19075
,(implements for Billable Time Block Offset) Instance@get Display ID(BA)*O,,,"Common Text@get Formatted Date (Day)(GAS)*P*S(public)[ramb]+PA

Numeric Attribute@get Formatted Reported Quantity(GAS)*P*S(public)[ramb]+PA

Worker Time@get Time Tracking Unit for Time Entry Code(GRS)[rsmb]","87$225205,86$103310,86$278911",30$22111
,(implements for Worker Time Container) Instance@get Display ID(BA)*O,,,"Common Date@get Format WTC End Date as MM/dd/yyyy(SA)*P*S(public)[ramb]+PA

Common Date@get Format WTC Start Date as MM/dd/yyyy(SA)*P*S(public)[ramb]+PA

Common Text@get Formatted Last Updated Moment for Week Time Container(GAS)*P*S(public)[ramb]+PA

Worker Time Container@get Worker Time Container.for Worker(GR)","207$45200,86$319013,86$319014,86$319015",30$25119
,(implements for Billable Time Block) Billable Transaction@get Source Transaction Memo(BA)*O,,,Instance@get Comment(GA)(public),12$14,30$25334
,(implements for Worker Time Block) Retro Entry Details@get Unit(BA)*O,,,Worker Time@get Time Tracking Unit for Time Entry Code(GRS)[rsmb],87$225205,30$32090
,(implements for Time Approval Parameter Container) Instance@get Display ID(BA)*O,,,Time Approval Parameter Container@get Display ID for specified Worker(GRA)[ramb],86$433939,30$34267
,(implements for Incomplete Worker Time Block) Calendar Container Entry Instance@ Calendar Entry Title(BA)*O,,,,,30$35750
,(implements for Incomplete Worker Time Block) Instance@get Display ID(BA)*O,,,"Common Text@get Formatted Date (Day)(GAS)*P*S(public)[ramb]+PA

Common Text@ Worker Time Block In Time with Users Locale | Precision based on actual Time(GAS)*P*S(public)[ramb]+???+PA

Worker Time@get Worker Time.for Worker(GR)","207$16866,86$457256,86$103310",30$35768
,(implements for User Overtime Request Block) Instance@get Display ID(BA)*O,,,"Common Text@get Formatted Overtime Block End Date(GAS)*P*S(public)[ramb]+PA

Common Text@get Formatted Overtime Block Start Date(GAS)*P*S(public)[ramb]+PA

Overtime Request Block@get Overtime Block Quantity(GA)","12$41728,86$485570,86$485564",30$37835
,(implements for Overtime Request Block) Instance@get Display ID(BA)*O,,,"Overtime Request Block@get Overtime Block End Date(GA)

Overtime Request Block@get Overtime Block Quantity(GA)

Overtime Request Block@get Overtime Block Start Date(GA)

Overtime Request Block@get Overtime Block Time In(GA)

Overtime Request Block@get Overtime Block Time Out(GA)","12$41728,12$41721,12$41722,12$41724,12$41726",30$38256
,(implements for User Overtime Request Block) Calendar Container Entry Instance@ Calendar Entry Title(BA)*O,,,,,30$38666
,(implements for Monthly Overtime Period) Instance@get Display ID(BA)*O,,,"Monthly Overtime Period@get Start Date Offset(GA)

Toggleable@get Toggled Suffix(BA)(public)[ramb]+???","12$45649,86$191298",30$40976
,(implements for Monthly Overtime Period) Configurable Calculation Period@ Sort Order(BA)*O,,,Common Text@get Left Pad Number with Zero(BA)*P*S(public)[ramb]+PA,86$530078,30$41175
